,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1424438208341598,0.15666,0.17619,0.17862,0.17638,0.22229,0.28219,0.40193,0.66213,1.17673,2.1375,2.29912
1,0.1424438208341598,0.15986,0.16466,0.16125,0.18026,0.20233,0.25359,0.396,0.59521,1.53197,2.47028,2.30683
2,0.1424438208341598,0.16003,0.15184,0.17071,0.18077,0.20578,0.24658,0.35965,0.65463,1.62914,2.22958,2.30683
3,0.1424438208341598,0.15235,0.16259,0.16658,0.17615,0.235,0.27328,0.38307,0.58156,1.42783,2.34541,2.30683
4,0.14244382083415985,0.15843,0.17095,0.18284,0.17199,0.21953,0.25162,0.366,0.60628,1.31487,2.43905,2.30683
