,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.9623,0.9641,0.9594,0.9586,0.9519,0.9487,0.9337,0.9174,0.8843,0.7614,0.2417,0.1135,0.1135
1,0.9623,0.9646,0.963,0.9577,0.953,0.9442,0.9378,0.9275,0.9027,0.683,0.4403,0.1135,0.1135
2,0.9623,0.963,0.9615,0.9597,0.9536,0.9501,0.9349,0.9063,0.8975,0.7765,0.2993,0.1135,0.1136
3,0.9623,0.9627,0.9622,0.9563,0.9539,0.9491,0.9343,0.9336,0.8901,0.7989,0.2814,0.1135,0.1135
4,0.9623,0.963,0.963,0.9564,0.9477,0.9501,0.934,0.9273,0.884,0.8196,0.5016,0.1135,0.1135
