,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.9623,0.9565,0.9402,0.9018,0.8509,0.8032,0.7069,0.5998,0.4685,0.1905,0.0941,0.101,0.101
1,0.9623,0.9569,0.9398,0.9047,0.8413,0.8136,0.6646,0.5703,0.4237,0.2191,0.0826,0.101,0.101
2,0.9623,0.9558,0.935,0.9184,0.8843,0.7488,0.6603,0.5259,0.4552,0.232,0.0893,0.101,0.118
3,0.9623,0.951,0.9409,0.9022,0.8164,0.7756,0.6641,0.5134,0.4413,0.2819,0.1252,0.101,0.101
4,0.9623,0.9588,0.9313,0.9117,0.8248,0.8086,0.6928,0.6308,0.3805,0.3914,0.1525,0.1493,0.101
