,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.9623,0.9485,0.9059,0.8806,0.6645,0.6826,0.6134,0.2823,0.2085,0.158,0.162,0.101,0.101
1,0.9623,0.9504,0.8321,0.861,0.7575,0.7104,0.5521,0.4515,0.2803,0.2569,0.1406,0.101,0.101
2,0.9623,0.9337,0.8783,0.8487,0.7943,0.509,0.5635,0.4274,0.1833,0.2214,0.1504,0.101,0.101
3,0.9623,0.939,0.9318,0.8237,0.6755,0.4954,0.6146,0.5715,0.2354,0.2281,0.1358,0.101,0.101
4,0.9623,0.9514,0.8874,0.8599,0.7513,0.7458,0.4603,0.3108,0.3171,0.1719,0.1956,0.1735,0.101
