,1,2,3,4,5,6,7,8,9,10,11,12
0,0.9608,0.9585,0.9594,0.9601,0.9591,0.9578,0.9552,0.9456,0.9277,0.8632,0.7427,0.1135
1,0.9608,0.9614,0.96,0.9599,0.9579,0.9582,0.951,0.9502,0.9296,0.8469,0.6546,0.1135
2,0.9608,0.9606,0.9596,0.9594,0.9583,0.9594,0.9553,0.9491,0.9345,0.8959,0.6627,0.1135
3,0.9608,0.9605,0.9596,0.9562,0.9566,0.9562,0.9575,0.9451,0.9321,0.8728,0.7003,0.1135
4,0.9608,0.9592,0.9594,0.9602,0.9571,0.9546,0.9568,0.9502,0.9304,0.878,0.7384,0.1135
