,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1424438208341598,0.14863,0.15924,0.16533,0.1725,0.19985,0.2398,0.33751,0.5539,1.39314,2.19694,2.30683
1,0.1424438208341598,0.15091,0.15862,0.16633,0.1637,0.19287,0.2311,0.37699,0.58288,1.34407,2.42922,2.30683
2,0.1424438208341598,0.15479,0.15931,0.16648,0.17243,0.19903,0.26072,0.34804,0.64166,1.42665,2.23825,2.30501
3,0.1424438208341598,0.14838,0.15903,0.16876,0.16726,0.19464,0.23628,0.31954,0.53472,1.24843,2.26764,2.30683
4,0.14244382083415985,0.1475,0.1557,0.15924,0.1697,0.19569,0.24978,0.31745,0.57087,1.33206,2.35337,2.30683
