,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.1355673521757125,0.20233,0.23281,0.48205,0.70639,0.99821,1.22209,1.69983,2.4802,3.13812,2.64734,2.30403,2.30403
1,0.1355673521757125,0.21141,0.31169,0.54691,0.90521,0.88543,1.18937,2.12318,2.40727,2.80927,2.90882,2.30403,2.30403
2,0.1355673521757125,0.18481,0.37836,0.38193,0.86902,0.83373,1.46987,2.46889,3.027,2.49077,3.50355,2.30403,2.30403
3,0.1355673521757125,0.2016,0.33154,0.52236,0.68569,1.24793,1.42174,2.02088,2.62856,2.93355,2.45062,2.30403,2.30403
4,0.13556735217571259,0.17576,0.333,0.56233,1.22127,0.85471,1.24732,2.01763,2.34196,2.692,2.39209,2.35539,2.30403
